6.55000	7	0.00	93.33	200.00
6.55400	7	0.00	93.33	200.00
6.57300	7	0.00	93.33	200.00
6.60300	7	0.00	93.33	200.00
6.63300	7	0.00	93.33	200.00
6.66400	7	0.00	93.33	200.00
6.69300	6	0.00	80.00	200.00
6.72400	7	0.00	93.33	200.00
6.75400	6	0.00	80.00	200.00
6.78400	6	0.00	80.00	200.00
6.81400	6	0.00	80.00	200.00
6.84400	6	0.00	80.00	200.00
6.87500	6	0.00	80.00	200.00
6.90400	6	0.00	80.00	200.00
6.93500	6	0.00	80.00	200.00
6.96500	6	0.00	80.00	200.00
6.99500	7	0.00	93.33	200.00
7.02500	6	0.00	80.00	200.00
7.05600	7	0.00	93.33	200.00
7.08600	6	0.00	80.00	200.00
7.11500	7	0.00	93.33	200.00
7.14600	6	0.00	80.00	200.00
7.17600	6	0.00	80.00	200.00
7.20600	6	0.00	80.00	200.00
7.23600	7	0.00	93.33	200.00
7.26700	7	0.00	93.33	200.00
7.29700	6	0.00	80.00	200.00
7.32700	7	0.00	93.33	200.00
7.35700	6	0.00	80.00	200.00
7.38700	6	0.00	80.00	200.00
7.41700	6	0.00	80.00	200.00
7.44700	6	0.00	80.00	200.00
7.47800	6	0.00	80.00	200.00
7.50700	6	0.00	80.00	200.00
7.53800	6	0.00	80.00	200.00
7.56800	6	0.00	80.00	200.00
7.59900	6	0.00	80.00	200.00
7.62800	6	0.00	80.00	200.00
7.65900	6	0.00	80.00	200.00
7.68900	6	0.00	80.00	200.00
7.71800	6	0.00	80.00	200.00
7.74900	6	0.00	80.00	200.00
7.77900	6	0.00	80.00	200.00
7.81000	6	0.00	80.00	200.00
7.83900	6	0.00	80.00	200.00
7.87000	6	0.00	80.00	200.00
7.90000	6	0.00	80.00	200.00
7.93000	6	0.00	80.00	200.00
7.96000	6	0.00	80.00	200.00
7.99100	6	0.00	80.00	200.00
8.02000	6	0.00	80.00	200.00
8.05000	6	0.00	80.00	200.00
8.08100	6	0.00	80.00	200.00
8.11100	6	0.00	80.00	200.00
8.14100	6	0.00	80.00	200.00
8.17100	6	0.00	80.00	200.00
8.20200	6	0.00	80.00	200.00
8.23100	6	0.00	80.00	200.00
8.26200	6	0.00	80.00	200.00
8.29200	6	0.00	80.00	200.00
8.32300	6	0.00	80.00	200.00
8.35200	6	0.00	80.00	200.00
8.38200	6	0.00	80.00	200.00
8.41300	6	0.00	80.00	200.00
8.44200	6	0.00	80.00	200.00
8.47300	6	0.00	80.00	200.00
8.50300	6	0.00	80.00	200.00
8.53400	6	0.00	80.00	200.00
8.56300	6	0.00	80.00	200.00
8.59400	6	0.00	80.00	200.00
8.62400	6	0.00	80.00	200.00
8.65400	6	0.00	80.00	200.00
8.68400	6	0.00	80.00	200.00
8.71400	6	0.00	80.00	200.00
8.74400	6	0.00	80.00	200.00
8.77400	6	0.00	80.00	200.00
8.80500	6	0.00	80.00	200.00
8.83500	6	0.00	80.00	200.00
8.86500	6	0.00	80.00	200.00
8.89500	6	0.00	80.00	200.00
8.92600	6	0.00	80.00	200.00
8.95500	6	0.00	80.00	200.00
8.98500	6	0.00	80.00	200.00
9.01600	6	0.00	80.00	200.00
9.04600	6	0.00	80.00	200.00
9.07600	6	0.00	80.00	200.00
9.10600	6	0.00	80.00	200.00
9.13700	6	0.00	80.00	200.00
9.16600	6	0.00	80.00	200.00
9.19700	6	0.00	80.00	200.00
9.22700	6	0.00	80.00	200.00
9.25700	6	0.00	80.00	200.00
9.28700	6	0.00	80.00	200.00
9.31700	6	0.00	80.00	200.00
9.34800	6	0.00	80.00	200.00
9.37700	6	0.00	80.00	200.00
9.40800	6	0.00	80.00	200.00
9.43800	6	0.00	80.00	200.00
9.46800	6	0.00	80.00	200.00
9.49800	6	0.00	80.00	200.00
9.52900	6	0.00	80.00	200.00
9.55900	6	0.00	80.00	200.00
9.58900	6	0.00	80.00	200.00
9.61900	6	0.00	80.00	200.00
9.64900	6	0.00	80.00	200.00
9.67900	6	0.00	80.00	200.00
9.70900	6	0.00	80.00	200.00
9.74000	6	0.00	80.00	200.00
9.76900	6	0.00	80.00	200.00
9.80000	6	0.00	80.00	200.00
9.83000	6	0.00	80.00	200.00
9.86100	6	0.00	80.00	200.00
9.89000	6	0.00	80.00	200.00
9.92100	6	0.00	80.00	200.00
9.95100	6	0.00	80.00	200.00
9.98000	6	0.00	80.00	200.00
10.01100	6	0.00	80.00	200.00
10.04200	6	0.00	80.00	200.00
10.07400	6	0.00	80.00	200.00
10.10400	6	0.00	80.00	200.00
10.13600	6	0.00	80.00	200.00
10.16700	6	0.00	80.00	200.00
10.19900	6	0.00	80.00	200.00
10.22900	6	0.00	80.00	200.00
10.26100	6	0.00	80.00	200.00
10.29200	6	0.00	80.00	200.00
10.32300	6	0.00	80.00	200.00
10.35400	6	0.00	80.00	200.00
10.38600	6	0.00	80.00	200.00
10.41700	6	0.00	80.00	200.00
10.44700	6	0.00	80.00	200.00
10.47900	6	0.00	80.00	200.00
10.51000	6	0.00	80.00	200.00
10.54200	6	0.00	80.00	200.00
10.57200	6	0.00	80.00	200.00
10.60400	6	0.00	80.00	200.00
10.63500	6	0.00	80.00	200.00
10.66700	6	0.00	80.00	200.00
10.69700	6	0.00	80.00	200.00
10.72900	6	0.00	80.00	200.00
10.76000	6	0.00	80.00	200.00
10.79100	6	0.00	80.00	200.00
10.82200	6	0.00	80.00	200.00
10.85400	6	0.00	80.00	200.00
10.88500	6	0.00	80.00	200.00
10.91500	6	0.00	80.00	200.00
10.94700	6	0.00	80.00	200.00
10.97800	6	0.00	80.00	200.00
11.01000	6	0.00	80.00	200.00
11.04000	6	0.00	80.00	200.00
11.07200	6	0.00	80.00	200.00
11.10300	6	0.00	80.00	200.00
11.13400	6	0.00	80.00	200.00
11.16500	6	0.00	80.00	200.00
11.19700	6	0.00	80.00	200.00
11.22800	6	0.00	80.00	200.00
11.25900	6	0.00	80.00	200.00
11.29000	6	0.00	80.00	200.00
11.32200	6	0.00	80.00	200.00
11.35300	6	0.00	80.00	200.00
11.38400	6	0.00	80.00	200.00
11.41500	6	0.00	80.00	200.00
11.44600	6	0.00	80.00	200.00
11.47800	6	0.00	80.00	200.00
11.50800	6	0.00	80.00	200.00
11.54000	6	0.00	80.00	200.00
11.57100	6	0.00	80.00	200.00
11.60200	6	0.00	80.00	200.00
11.63300	6	0.00	80.00	200.00
11.66500	6	0.00	80.00	200.00
11.69600	6	0.00	80.00	200.00
11.72700	6	0.00	80.00	200.00
11.75800	6	0.00	80.00	200.00
11.79000	6	0.00	80.00	200.00
11.82100	6	0.00	80.00	200.00
11.85200	6	0.00	80.00	200.00
11.88300	6	0.00	80.00	200.00
11.91500	6	0.00	80.00	200.00
11.94500	6	0.00	80.00	200.00
11.97600	6	0.00	80.00	200.00
12.00800	6	0.00	80.00	200.00
12.03900	6	0.00	80.00	200.00
12.07000	6	0.00	80.00	200.00
12.10100	6	0.00	80.00	200.00
12.13300	6	0.00	80.00	200.00
12.16400	6	0.00	80.00	200.00
12.19500	6	0.00	80.00	200.00
12.22600	6	0.00	80.00	200.00
12.25800	6	0.00	80.00	200.00
12.28900	6	0.00	80.00	200.00
12.32000	6	0.00	80.00	200.00
12.35100	6	0.00	80.00	200.00
12.38300	6	0.00	80.00	200.00
12.41300	6	0.00	80.00	200.00
12.44400	6	0.00	80.00	200.00
12.47600	6	0.00	80.00	200.00
12.50700	6	0.00	80.00	200.00
12.53800	6	0.00	80.00	200.00
12.56900	6	0.00	80.00	200.00
12.60100	6	0.00	80.00	200.00
12.63200	6	0.00	80.00	200.00
12.66300	6	0.00	80.00	200.00
12.69400	6	0.00	80.00	200.00
12.72600	6	0.00	80.00	200.00
12.75600	6	0.00	80.00	200.00
12.78800	6	0.00	80.00	200.00
12.81900	6	0.00	80.00	200.00
12.85200	6	133.33	53.33	200.00
12.88300	6	133.33	53.33	200.00
12.98700	65	133.33	733.33	200.00
12.99200	6	133.33	53.33	200.00
12.99700	6	133.33	53.33	200.00
13.02500	5	133.33	66.67	200.00
13.05800	4	133.33	80.00	200.00
13.09000	4	133.33	80.00	200.00
13.12400	4	133.33	80.00	200.00
13.15800	5	133.33	66.67	200.00
13.19100	5	133.33	66.67	200.00
13.22400	5	133.33	66.67	200.00
13.25700	6	133.33	53.33	200.00
13.29100	7	133.33	40.00	200.00
13.32400	8	133.33	26.67	200.00
13.35800	9	133.33	13.33	200.00
13.39000	10	133.33	0.00	0.00
13.42200	12	133.33	26.67	200.00
13.45600	13	133.33	40.00	200.00
13.49100	13	133.33	40.00	200.00
13.52600	14	133.33	53.33	200.00
13.55900	14	133.33	53.33	200.00
13.59400	15	133.33	66.67	200.00
13.62800	14	133.33	53.33	200.00
13.66300	14	133.33	53.33	200.00
13.69700	14	133.33	53.33	200.00
13.73100	14	133.33	53.33	200.00
13.76500	13	133.33	40.00	200.00
13.80000	13	133.33	40.00	200.00
13.83400	12	133.33	26.67	200.00
13.86900	11	133.33	13.33	200.00
13.90200	10	133.33	0.00	0.00
13.93300	9	133.33	13.33	200.00
13.96700	8	133.33	26.67	200.00
14.00000	8	133.33	26.67	200.00
14.03300	7	133.33	40.00	200.00
14.06600	7	133.33	40.00	200.00
14.10000	7	133.33	40.00	200.00
14.13300	7	133.33	40.00	200.00
14.16700	7	133.33	40.00	200.00
14.19900	8	133.33	26.67	200.00
14.23300	8	133.33	26.67	200.00
14.26600	8	133.33	26.67	200.00
14.30000	9	133.33	13.33	200.00
14.33200	9	133.33	13.33	200.00
14.36600	10	133.33	0.00	0.00
14.39700	11	133.33	13.33	200.00
14.43200	11	133.33	13.33	200.00
14.46700	12	133.33	26.67	200.00
14.50000	12	133.33	26.67	200.00
14.53500	12	133.33	26.67	200.00
14.56900	12	133.33	26.67	200.00
14.60400	12	133.33	26.67	200.00
14.63800	11	133.33	13.33	200.00
14.67200	11	133.33	13.33	200.00
14.70600	10	133.33	0.00	0.00
14.73800	10	133.33	0.00	0.00
14.76900	9	133.33	13.33	200.00
14.80100	9	133.33	13.33	200.00
14.83500	8	133.33	26.67	200.00
14.86800	8	133.33	26.67	200.00
14.90200	8	133.33	26.67	200.00
14.93500	8	133.33	26.67	200.00
14.96800	9	133.33	13.33	200.00
15.00100	9	133.33	13.33	200.00
15.03500	9	133.33	13.33	200.00
15.06900	10	133.33	0.00	0.00
15.09900	10	133.33	0.00	0.00
15.13000	11	133.33	13.33	200.00
15.16500	11	133.33	13.33	200.00
15.20000	11	133.33	13.33	200.00
15.23400	11	133.33	13.33	200.00
15.26800	11	133.33	13.33	200.00
15.30200	11	133.33	13.33	200.00
15.33700	11	133.33	13.33	200.00
15.37100	10	133.33	0.00	0.00
15.40300	9	133.33	13.33	200.00
15.43500	9	133.33	13.33	200.00
15.46800	9	133.33	13.33	200.00
15.50200	9	133.33	13.33	200.00
15.53500	9	133.33	13.33	200.00
15.56800	9	133.33	13.33	200.00
15.60200	10	133.33	0.00	0.00
15.63300	9	133.33	13.33	200.00
15.66600	10	133.33	0.00	0.00
15.69700	10	133.33	0.00	0.00
15.72800	10	133.33	0.00	0.00
15.76000	11	133.33	13.33	200.00
15.79400	11	133.33	13.33	200.00
15.82800	11	133.33	13.33	200.00
15.86200	10	133.33	0.00	0.00
15.89400	10	133.33	0.00	0.00
15.92500	10	133.33	0.00	0.00
15.95600	10	133.33	0.00	0.00
15.98700	10	133.33	0.00	0.00
16.01900	10	133.33	0.00	0.00
16.05000	10	133.33	0.00	0.00
16.08100	10	133.33	0.00	0.00
16.11200	10	133.33	0.00	0.00
16.14400	10	133.33	0.00	0.00
16.17500	9	133.33	13.33	200.00
16.20800	10	133.33	0.00	0.00
16.23900	10	133.33	0.00	0.00
16.27100	10	133.33	0.00	0.00
16.30200	10	133.33	0.00	0.00
16.33200	10	133.33	0.00	0.00
16.36400	10	133.33	0.00	0.00
16.39500	10	133.33	0.00	0.00
16.42700	10	133.33	0.00	0.00
16.45700	10	133.33	0.00	0.00
16.48900	10	133.33	0.00	0.00
16.52000	10	133.33	0.00	0.00
16.55100	10	133.33	0.00	0.00
16.58200	10	133.33	0.00	0.00
16.61400	10	133.33	0.00	0.00
16.64500	10	133.33	0.00	0.00
16.67600	10	133.33	0.00	0.00
