0.0090	20	0.00	266.67	200.00
0.0140	20	0.00	266.67	200.00
0.0320	20	0.00	266.67	200.00
0.0640	20	0.00	266.67	200.00
0.0950	20	0.00	266.67	200.00
0.1260	19	0.00	253.33	200.00
0.1570	19	0.00	253.33	200.00
0.1890	19	0.00	253.33	200.00
0.2200	19	0.00	253.33	200.00
0.2510	19	0.00	253.33	200.00
0.2820	18	0.00	240.00	200.00
0.3140	18	0.00	240.00	200.00
0.3450	18	0.00	240.00	200.00
0.3750	17	0.00	226.67	200.00
0.4070	17	0.00	226.67	200.00
0.4380	17	0.00	226.67	200.00
0.4700	16	0.00	213.33	200.00
0.5000	16	0.00	213.33	200.00
0.5320	15	0.00	200.00	200.00
0.5630	14	0.00	186.67	190.57
0.5940	14	0.00	186.67	191.40
0.6250	14	0.00	186.67	192.24
0.6560	13	0.00	173.33	181.03
0.6880	13	0.00	173.33	181.81
0.7180	13	0.00	173.33	182.59
0.7500	12	0.00	160.00	171.32
0.7810	12	0.00	160.00	172.04
0.8130	12	0.00	160.00	172.76
0.8430	12	0.00	160.00	173.47
0.8750	11	0.00	146.67	162.15
0.9060	11	0.00	146.67	162.80
0.9360	11	0.00	146.67	163.46
0.9680	11	0.00	146.67	164.12
0.9990	11	0.00	146.67	164.78
1.0310	10	0.00	133.33	153.39
1.0610	10	0.00	133.33	153.99
1.0930	10	0.00	133.33	154.58
1.1240	10	0.00	133.33	155.18
1.1560	9	0.00	120.00	143.74
1.1850	10	0.00	133.33	156.32
1.2170	10	0.00	133.33	156.92
1.2480	10	0.00	133.33	157.51
1.2800	10	0.00	133.33	158.11
1.3100	9	0.00	120.00	146.66
1.3400	10	0.00	133.33	159.25
1.3720	9	0.00	120.00	147.80
1.4010	10	0.00	133.33	160.38
1.4330	9	0.00	120.00	148.94
1.4630	9	0.00	120.00	149.47
1.4940	10	0.00	133.33	162.06
1.5240	9	0.00	120.00	150.61
1.5550	10	0.00	133.33	163.19
1.5860	9	0.00	120.00	151.75
1.6160	10	0.00	133.33	164.33
1.6470	9	0.00	120.00	152.88
1.6780	10	0.00	133.33	165.46
