18.5340	10	133.33	0.00	0.00
18.5650	10	133.33	0.00	0.00
18.5940	10	133.33	0.00	0.00
18.6250	10	133.33	0.00	0.00
18.6550	10	133.33	0.00	0.00
18.6840	10	133.33	0.00	0.00
18.7150	10	133.33	0.00	0.00
18.7450	10	133.33	0.00	0.00
18.7760	10	133.33	0.00	0.00
18.8050	10	133.33	0.00	0.00
18.8360	10	133.33	0.00	0.00
18.8660	11	133.33	13.33	200.00
18.8990	10	133.33	0.00	0.00
18.9290	10	133.33	0.00	0.00
18.9600	10	133.33	0.00	0.00
18.9900	10	133.33	0.00	0.00
19.0200	10	133.33	0.00	0.00
19.0500	10	133.33	0.00	0.00
19.0800	10	133.33	0.00	0.00
19.1100	10	133.33	0.00	0.00
19.1400	10	133.33	0.00	0.00
19.1710	10	133.33	0.00	0.00
19.2010	10	133.33	0.00	0.00
19.2310	10	133.33	0.00	0.00
19.2610	10	133.33	0.00	0.00
19.2920	10	133.33	0.00	0.00
19.3210	10	133.33	0.00	0.00
19.3520	10	133.33	0.00	0.00
19.3820	10	133.33	0.00	0.00
19.4110	10	133.33	0.00	0.00
19.4420	10	133.33	0.00	0.00
19.4720	10	133.33	0.00	0.00
19.5030	10	133.33	0.00	0.00
19.5320	10	133.33	0.00	0.00
19.5630	10	133.33	0.00	0.00
19.5930	10	133.33	0.00	0.00
19.6230	10	133.33	0.00	0.00
19.6530	10	133.33	0.00	0.00
19.6830	10	133.33	0.00	0.00
19.7140	10	133.33	0.00	0.00
19.7430	10	133.33	0.00	0.00
19.7740	10	133.33	0.00	0.00
19.8040	10	133.33	0.00	0.00
19.8340	10	133.33	0.00	0.00
19.8640	10	133.33	0.00	0.00
19.8950	10	133.33	0.00	0.00
19.9240	10	133.33	0.00	0.00
19.9550	10	133.33	0.00	0.00
19.9850	10	133.33	0.00	0.00
20.0150	10	133.33	0.00	0.00
20.0450	10	133.33	0.00	0.00
20.0750	10	133.33	0.00	0.00
20.1060	10	133.33	0.00	0.00
20.1350	10	133.33	0.00	0.00
20.1660	10	133.33	0.00	0.00
20.1960	10	133.33	0.00	0.00
20.2270	10	133.33	0.00	0.00
20.2560	10	133.33	0.00	0.00
20.2870	10	133.33	0.00	0.00
20.3170	10	133.33	0.00	0.00
20.3460	10	133.33	0.00	0.00
20.3770	10	133.33	0.00	0.00
20.4070	10	133.33	0.00	0.00
20.4380	10	133.33	0.00	0.00
20.4670	10	133.33	0.00	0.00
20.4980	10	133.33	0.00	0.00
20.5280	10	133.33	0.00	0.00
20.5580	10	133.33	0.00	0.00
20.5880	10	133.33	0.00	0.00
20.6190	10	133.33	0.00	0.00
20.6480	10	133.33	0.00	0.00
20.6780	10	133.33	0.00	0.00
20.7090	10	133.33	0.00	0.00
20.7390	10	133.33	0.00	0.00
20.7690	10	133.33	0.00	0.00
20.7990	10	133.33	0.00	0.00
20.8300	10	133.33	0.00	0.00
20.8590	10	133.33	0.00	0.00
20.8900	10	133.33	0.00	0.00
20.9200	10	133.33	0.00	0.00
20.9510	10	133.33	0.00	0.00
20.9800	10	133.33	0.00	0.00
21.0100	10	133.33	0.00	0.00
21.0410	10	133.33	0.00	0.00
21.0700	10	133.33	0.00	0.00
21.1010	10	133.33	0.00	0.00
21.1310	10	133.33	0.00	0.00
21.1610	10	133.33	0.00	0.00
21.1910	10	133.33	0.00	0.00
21.2220	10	133.33	0.00	0.00
21.2520	10	133.33	0.00	0.00
21.2820	10	133.33	0.00	0.00
21.3120	10	133.33	0.00	0.00
21.3420	10	133.33	0.00	0.00
21.3720	10	133.33	0.00	0.00
21.4020	10	133.33	0.00	0.00
21.4330	10	133.33	0.00	0.00
21.4630	10	133.33	0.00	0.00
21.4930	10	133.33	0.00	0.00
21.5230	10	133.33	0.00	0.00
21.5540	10	133.33	0.00	0.00
21.5830	10	133.33	0.00	0.00
21.6130	10	133.33	0.00	0.00
21.6440	10	133.33	0.00	0.00
21.6730	10	133.33	0.00	0.00
21.7040	10	133.33	0.00	0.00
21.7340	10	133.33	0.00	0.00
21.7650	10	133.33	0.00	0.00
21.7940	10	133.33	0.00	0.00
21.8250	10	133.33	0.00	0.00
21.8550	10	133.33	0.00	0.00
21.8850	10	133.33	0.00	0.00
21.9150	10	133.33	0.00	0.00
21.9450	10	133.33	0.00	0.00
21.9760	10	133.33	0.00	0.00
22.0050	10	133.33	0.00	0.00
22.0360	10	133.33	0.00	0.00
22.0660	10	133.33	0.00	0.00
22.0960	10	133.33	0.00	0.00
22.1260	10	133.33	0.00	0.00
22.1570	10	133.33	0.00	0.00
22.1870	10	133.33	0.00	0.00
22.2170	10	133.33	0.00	0.00
22.2470	10	133.33	0.00	0.00
22.2770	10	133.33	0.00	0.00
22.3070	10	133.33	0.00	0.00
22.3370	10	133.33	0.00	0.00
22.3680	10	133.33	0.00	0.00
22.3970	10	133.33	0.00	0.00
22.4280	10	133.33	0.00	0.00
22.4580	10	133.33	0.00	0.00
22.4890	10	133.33	0.00	0.00
22.5180	10	133.33	0.00	0.00
22.5490	10	133.33	0.00	0.00
22.5790	10	133.33	0.00	0.00
22.6080	10	133.33	0.00	0.00
22.6390	10	133.33	0.00	0.00
22.6690	10	133.33	0.00	0.00
22.7000	10	133.33	0.00	0.00
22.7290	10	133.33	0.00	0.00
22.7600	10	133.33	0.00	0.00
22.7900	10	133.33	0.00	0.00
22.8200	10	133.33	0.00	0.00
22.8500	10	133.33	0.00	0.00
22.8810	10	133.33	0.00	0.00
22.9100	10	133.33	0.00	0.00
22.9400	10	133.33	0.00	0.00
22.9710	10	133.33	0.00	0.00
23.0010	10	133.33	0.00	0.00
23.0310	10	133.33	0.00	0.00
23.0610	10	133.33	0.00	0.00
23.0920	10	133.33	0.00	0.00
23.1210	10	133.33	0.00	0.00
23.1520	10	133.33	0.00	0.00
23.1820	10	133.33	0.00	0.00
23.2130	10	133.33	0.00	0.00
23.2420	10	133.33	0.00	0.00
23.2720	10	133.33	0.00	0.00
23.3030	10	133.33	0.00	0.00
23.3320	10	133.33	0.00	0.00
23.3630	10	133.33	0.00	0.00
23.3930	10	133.33	0.00	0.00
23.4240	10	133.33	0.00	0.00
23.4530	10	133.33	0.00	0.00
23.4840	10	133.33	0.00	0.00
23.5140	10	133.33	0.00	0.00
23.5430	10	133.33	0.00	0.00
23.5740	10	133.33	0.00	0.00
23.6040	10	133.33	0.00	0.00
23.6340	10	133.33	0.00	0.00
23.6640	10	133.33	0.00	0.00
23.6950	10	133.33	0.00	0.00
23.7250	10	133.33	0.00	0.00
23.7550	10	133.33	0.00	0.00
23.7850	10	133.33	0.00	0.00
23.8160	10	133.33	0.00	0.00
23.8450	10	133.33	0.00	0.00
23.8750	10	133.33	0.00	0.00
23.9060	10	133.33	0.00	0.00
23.9360	10	133.33	0.00	0.00
23.9660	10	133.33	0.00	0.00
23.9960	10	133.33	0.00	0.00
24.0270	10	133.33	0.00	0.00
24.0560	10	133.33	0.00	0.00
24.0870	10	133.33	0.00	0.00
24.1170	10	133.33	0.00	0.00
24.1470	10	133.33	0.00	0.00
24.1770	10	133.33	0.00	0.00
24.2070	10	133.33	0.00	0.00
24.2380	10	133.33	0.00	0.00
24.2670	10	133.33	0.00	0.00
24.2980	10	133.33	0.00	0.00
24.3280	10	133.33	0.00	0.00
24.3580	10	133.33	0.00	0.00
24.3880	10	133.33	0.00	0.00
24.4190	10	133.33	0.00	0.00
24.4490	10	133.33	0.00	0.00
24.4790	10	133.33	0.00	0.00
24.5090	10	133.33	0.00	0.00
24.5390	10	133.33	0.00	0.00
24.5690	10	133.33	0.00	0.00
24.5990	10	133.33	0.00	0.00
24.6300	10	133.33	0.00	0.00
24.6590	10	133.33	0.00	0.00
24.6900	10	133.33	0.00	0.00
24.7200	10	133.33	0.00	0.00
24.7510	10	133.33	0.00	0.00
24.7800	10	133.33	0.00	0.00
24.8110	10	253.33	120.00	200.00
24.8450	10	253.33	120.00	200.00
24.8800	10	253.33	120.00	200.00
24.9130	10	253.33	120.00	200.00
24.9480	11	253.33	106.67	200.00
24.9820	11	253.33	106.67	200.00
25.0170	12	253.33	93.33	200.00
25.0500	13	253.33	80.00	200.00
25.0830	14	253.33	66.67	200.00
25.1160	14	253.33	66.67	200.00
25.1500	15	253.33	53.33	200.00
25.1830	16	253.33	40.00	200.00
25.2170	17	253.33	26.67	200.00
25.2500	18	253.33	13.33	200.00
25.2830	19	253.33	0.00	0.00
25.3140	21	253.33	26.67	200.00
25.3470	22	253.33	40.00	200.00
25.3800	22	253.33	40.00	200.00
25.4130	23	253.33	53.33	200.00
25.4470	23	253.33	53.33	200.00
25.4800	23	253.33	53.33	200.00
25.5130	23	253.33	53.33	200.00
